recommendation_id,personal_color,undertone,skin_tone,category,product_id,recommendation_score,priority,reason
RID00873,Autumn,Cool,Deep,Foundation,PID0177,97,3,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00874,Autumn,Cool,Deep,Foundation,PID0007,96,4,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00875,Autumn,Cool,Deep,Foundation,PID0080,93,5,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00876,Autumn,Cool,Deep,Cushion,PID0021,96,1,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00877,Autumn,Cool,Deep,Cushion,PID0255,94,2,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00878,Autumn,Cool,Deep,Cushion,PID0094,89,3,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00879,Autumn,Cool,Deep,Cushion,PID0105,89,4,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00880,Autumn,Cool,Deep,Cushion,PID0107,89,5,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00881,Autumn,Cool,Deep,Concealer,PID0263,94,1,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00882,Autumn,Cool,Deep,Concealer,PID0264,94,2,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00883,Autumn,Cool,Deep,Concealer,PID0273,94,3,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00884,Autumn,Cool,Deep,Concealer,PID0274,94,4,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00885,Autumn,Cool,Deep,Concealer,PID0236,89,5,cool undertone and deep skin tone align with the shade depth and undertone in this base product.
RID00886,Autumn,Cool,Deep,Blush,PID0276,77,1,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00887,Autumn,Cool,Deep,Blush,PID0278,77,2,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00888,Autumn,Cool,Deep,Blush,PID0282,77,3,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00889,Autumn,Cool,Deep,Blush,PID0284,77,4,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00890,Autumn,Cool,Deep,Blush,PID0122,76,5,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00891,Autumn,Cool,Deep,Lipstick,PID0108,76,1,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00892,Autumn,Cool,Deep,Lipstick,PID0110,76,2,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00893,Autumn,Cool,Deep,Lipstick,PID0112,76,3,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00894,Autumn,Cool,Deep,Lipstick,PID0113,76,4,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00895,Autumn,Cool,Deep,Lipstick,PID0116,76,5,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00896,Autumn,Cool,Deep,Eyeshadow,PID0289,77,1,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00897,Autumn,Cool,Deep,Eyeshadow,PID0290,77,2,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00898,Autumn,Cool,Deep,Eyeshadow,PID0130,76,3,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00899,Autumn,Cool,Deep,Eyeshadow,PID0069,75,4,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00900,Autumn,Cool,Deep,Eyeshadow,PID0071,75,5,"Autumn palettes benefit from earthy warmth such as terracotta, bronze, and cinnamon."
RID00901,Winter,Warm,Fair,Foundation,PID0081,99,1,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00902,Winter,Warm,Fair,Foundation,PID0202,99,2,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00903,Winter,Warm,Fair,Foundation,PID0214,99,3,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00904,Winter,Warm,Fair,Foundation,PID0082,95,4,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00905,Winter,Warm,Fair,Foundation,PID0166,95,5,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00906,Winter,Warm,Fair,Cushion,PID0092,99,1,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00907,Winter,Warm,Fair,Cushion,PID0104,99,2,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00908,Winter,Warm,Fair,Cushion,PID0134,99,3,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00909,Winter,Warm,Fair,Cushion,PID0217,99,4,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00910,Winter,Warm,Fair,Cushion,PID0249,99,5,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00911,Winter,Warm,Fair,Concealer,PID0230,99,1,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00912,Winter,Warm,Fair,Concealer,PID0257,99,2,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00913,Winter,Warm,Fair,Concealer,PID0267,99,3,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00914,Winter,Warm,Fair,Concealer,PID0258,96,4,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00915,Winter,Warm,Fair,Concealer,PID0268,96,5,warm undertone and fair skin tone align with the shade depth and undertone in this base product.
RID00916,Winter,Warm,Fair,Blush,PID0126,86,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00917,Winter,Warm,Fair,Blush,PID0277,83,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00918,Winter,Warm,Fair,Blush,PID0281,83,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00919,Winter,Warm,Fair,Blush,PID0283,83,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00920,Winter,Warm,Fair,Blush,PID0287,83,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00921,Winter,Warm,Fair,Lipstick,PID0108,92,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00922,Winter,Warm,Fair,Lipstick,PID0041,91,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00923,Winter,Warm,Fair,Lipstick,PID0046,91,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00924,Winter,Warm,Fair,Lipstick,PID0112,86,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00925,Winter,Warm,Fair,Lipstick,PID0062,85,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00926,Winter,Warm,Fair,Eyeshadow,PID0288,83,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00927,Winter,Warm,Fair,Eyeshadow,PID0131,82,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00928,Winter,Warm,Fair,Eyeshadow,PID0070,81,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00929,Winter,Warm,Fair,Eyeshadow,PID0289,68,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00930,Winter,Warm,Fair,Eyeshadow,PID0130,67,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00931,Winter,Warm,Light,Foundation,PID0001,99,1,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00932,Winter,Warm,Light,Foundation,PID0082,99,2,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00933,Winter,Warm,Light,Foundation,PID0166,99,3,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00934,Winter,Warm,Light,Foundation,PID0174,99,4,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00935,Winter,Warm,Light,Foundation,PID0203,99,5,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00936,Winter,Warm,Light,Cushion,PID0011,99,1,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00937,Winter,Warm,Light,Cushion,PID0023,99,2,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00938,Winter,Warm,Light,Cushion,PID0065,99,3,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00939,Winter,Warm,Light,Cushion,PID0218,99,4,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00940,Winter,Warm,Light,Cushion,PID0219,99,5,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00941,Winter,Warm,Light,Concealer,PID0031,99,1,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00942,Winter,Warm,Light,Concealer,PID0232,99,2,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00943,Winter,Warm,Light,Concealer,PID0258,99,3,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00944,Winter,Warm,Light,Concealer,PID0268,99,4,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00945,Winter,Warm,Light,Concealer,PID0257,96,5,warm undertone and light skin tone align with the shade depth and undertone in this base product.
RID00946,Winter,Warm,Light,Blush,PID0126,92,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00947,Winter,Warm,Light,Blush,PID0277,87,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00948,Winter,Warm,Light,Blush,PID0281,87,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00949,Winter,Warm,Light,Blush,PID0283,87,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00950,Winter,Warm,Light,Blush,PID0287,87,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00951,Winter,Warm,Light,Lipstick,PID0108,96,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00952,Winter,Warm,Light,Lipstick,PID0041,95,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00953,Winter,Warm,Light,Lipstick,PID0046,95,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00954,Winter,Warm,Light,Lipstick,PID0112,92,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00955,Winter,Warm,Light,Lipstick,PID0161,91,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00956,Winter,Warm,Light,Eyeshadow,PID0288,87,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00957,Winter,Warm,Light,Eyeshadow,PID0131,86,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00958,Winter,Warm,Light,Eyeshadow,PID0070,85,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00959,Winter,Warm,Light,Eyeshadow,PID0289,72,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00960,Winter,Warm,Light,Eyeshadow,PID0130,71,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00961,Winter,Warm,Medium,Foundation,PID0005,99,1,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00962,Winter,Warm,Medium,Foundation,PID0084,99,2,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00963,Winter,Warm,Medium,Foundation,PID0170,99,3,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00964,Winter,Warm,Medium,Foundation,PID0172,99,4,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00965,Winter,Warm,Medium,Foundation,PID0205,99,5,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00966,Winter,Warm,Medium,Cushion,PID0015,99,1,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00967,Winter,Warm,Medium,Cushion,PID0019,99,2,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00968,Winter,Warm,Medium,Cushion,PID0027,99,3,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00969,Winter,Warm,Medium,Cushion,PID0029,99,4,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00970,Winter,Warm,Medium,Cushion,PID0068,99,5,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00971,Winter,Warm,Medium,Concealer,PID0234,99,1,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00972,Winter,Warm,Medium,Concealer,PID0261,99,2,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00973,Winter,Warm,Medium,Concealer,PID0265,99,3,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00974,Winter,Warm,Medium,Concealer,PID0271,99,4,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00975,Winter,Warm,Medium,Concealer,PID0275,99,5,warm undertone and medium skin tone align with the shade depth and undertone in this base product.
RID00976,Winter,Warm,Medium,Blush,PID0126,92,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00977,Winter,Warm,Medium,Blush,PID0279,87,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00978,Winter,Warm,Medium,Blush,PID0285,87,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00979,Winter,Warm,Medium,Blush,PID0181,86,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00980,Winter,Warm,Medium,Blush,PID0224,86,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00981,Winter,Warm,Medium,Lipstick,PID0062,95,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00982,Winter,Warm,Medium,Lipstick,PID0112,92,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00983,Winter,Warm,Medium,Lipstick,PID0161,91,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00984,Winter,Warm,Medium,Lipstick,PID0108,86,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00985,Winter,Warm,Medium,Lipstick,PID0114,86,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00986,Winter,Warm,Medium,Eyeshadow,PID0288,77,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00987,Winter,Warm,Medium,Eyeshadow,PID0131,76,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00988,Winter,Warm,Medium,Eyeshadow,PID0070,75,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00989,Winter,Warm,Medium,Eyeshadow,PID0290,72,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00990,Winter,Warm,Medium,Eyeshadow,PID0196,69,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID00991,Winter,Warm,Tan,Foundation,PID0085,99,1,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00992,Winter,Warm,Tan,Foundation,PID0206,99,2,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00993,Winter,Warm,Tan,Foundation,PID0084,98,3,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00994,Winter,Warm,Tan,Foundation,PID0170,98,4,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00995,Winter,Warm,Tan,Foundation,PID0172,98,5,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00996,Winter,Warm,Tan,Cushion,PID0094,99,1,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00997,Winter,Warm,Tan,Cushion,PID0105,99,2,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00998,Winter,Warm,Tan,Cushion,PID0221,99,3,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID00999,Winter,Warm,Tan,Cushion,PID0253,99,4,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01000,Winter,Warm,Tan,Cushion,PID0220,98,5,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01001,Winter,Warm,Tan,Concealer,PID0236,99,1,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01002,Winter,Warm,Tan,Concealer,PID0261,99,2,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01003,Winter,Warm,Tan,Concealer,PID0265,99,3,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01004,Winter,Warm,Tan,Concealer,PID0271,99,4,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01005,Winter,Warm,Tan,Concealer,PID0275,99,5,warm undertone and tan skin tone align with the shade depth and undertone in this base product.
RID01006,Winter,Warm,Tan,Blush,PID0126,86,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01007,Winter,Warm,Tan,Blush,PID0279,83,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01008,Winter,Warm,Tan,Blush,PID0285,83,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01009,Winter,Warm,Tan,Blush,PID0181,82,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01010,Winter,Warm,Tan,Blush,PID0224,82,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01011,Winter,Warm,Tan,Lipstick,PID0062,91,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01012,Winter,Warm,Tan,Lipstick,PID0108,86,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01013,Winter,Warm,Tan,Lipstick,PID0112,86,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01014,Winter,Warm,Tan,Lipstick,PID0041,85,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01015,Winter,Warm,Tan,Lipstick,PID0046,85,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01016,Winter,Warm,Tan,Eyeshadow,PID0288,77,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01017,Winter,Warm,Tan,Eyeshadow,PID0131,76,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01018,Winter,Warm,Tan,Eyeshadow,PID0070,75,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01019,Winter,Warm,Tan,Eyeshadow,PID0290,68,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01020,Winter,Warm,Tan,Eyeshadow,PID0196,65,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01021,Winter,Warm,Deep,Foundation,PID0007,99,1,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01022,Winter,Warm,Deep,Foundation,PID0085,98,2,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01023,Winter,Warm,Deep,Foundation,PID0206,98,3,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01024,Winter,Warm,Deep,Foundation,PID0080,96,4,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01025,Winter,Warm,Deep,Foundation,PID0084,92,5,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01026,Winter,Warm,Deep,Cushion,PID0021,99,1,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01027,Winter,Warm,Deep,Cushion,PID0094,98,2,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01028,Winter,Warm,Deep,Cushion,PID0105,98,3,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01029,Winter,Warm,Deep,Cushion,PID0221,98,4,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01030,Winter,Warm,Deep,Cushion,PID0255,97,5,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01031,Winter,Warm,Deep,Concealer,PID0236,98,1,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01032,Winter,Warm,Deep,Concealer,PID0263,97,2,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01033,Winter,Warm,Deep,Concealer,PID0264,97,3,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01034,Winter,Warm,Deep,Concealer,PID0273,97,4,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01035,Winter,Warm,Deep,Concealer,PID0274,97,5,warm undertone and deep skin tone align with the shade depth and undertone in this base product.
RID01036,Winter,Warm,Deep,Blush,PID0126,86,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01037,Winter,Warm,Deep,Blush,PID0277,77,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01038,Winter,Warm,Deep,Blush,PID0279,77,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01039,Winter,Warm,Deep,Blush,PID0281,77,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01040,Winter,Warm,Deep,Blush,PID0283,77,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01041,Winter,Warm,Deep,Lipstick,PID0108,86,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01042,Winter,Warm,Deep,Lipstick,PID0112,86,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01043,Winter,Warm,Deep,Lipstick,PID0041,85,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01044,Winter,Warm,Deep,Lipstick,PID0046,85,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01045,Winter,Warm,Deep,Lipstick,PID0062,85,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01046,Winter,Warm,Deep,Eyeshadow,PID0288,77,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01047,Winter,Warm,Deep,Eyeshadow,PID0131,76,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01048,Winter,Warm,Deep,Eyeshadow,PID0070,75,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01049,Winter,Warm,Deep,Eyeshadow,PID0289,62,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01050,Winter,Warm,Deep,Eyeshadow,PID0290,62,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01051,Winter,Cool,Fair,Foundation,PID0081,99,1,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01052,Winter,Cool,Fair,Foundation,PID0164,99,2,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01053,Winter,Cool,Fair,Foundation,PID0197,99,3,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01054,Winter,Cool,Fair,Foundation,PID0202,99,4,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01055,Winter,Cool,Fair,Foundation,PID0212,99,5,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01056,Winter,Cool,Fair,Cushion,PID0008,99,1,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01057,Winter,Cool,Fair,Cushion,PID0092,99,2,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01058,Winter,Cool,Fair,Cushion,PID0104,99,3,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01059,Winter,Cool,Fair,Cushion,PID0133,99,4,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01060,Winter,Cool,Fair,Cushion,PID0134,99,5,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01061,Winter,Cool,Fair,Concealer,PID0030,99,1,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01062,Winter,Cool,Fair,Concealer,PID0230,99,2,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01063,Winter,Cool,Fair,Concealer,PID0256,99,3,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01064,Winter,Cool,Fair,Concealer,PID0257,99,4,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01065,Winter,Cool,Fair,Concealer,PID0266,99,5,cool undertone and fair skin tone align with the shade depth and undertone in this base product.
RID01066,Winter,Cool,Fair,Blush,PID0277,93,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01067,Winter,Cool,Fair,Blush,PID0281,93,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01068,Winter,Cool,Fair,Blush,PID0283,93,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01069,Winter,Cool,Fair,Blush,PID0287,93,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01070,Winter,Cool,Fair,Blush,PID0120,92,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01071,Winter,Cool,Fair,Lipstick,PID0111,92,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01072,Winter,Cool,Fair,Lipstick,PID0225,92,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01073,Winter,Cool,Fair,Lipstick,PID0226,92,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01074,Winter,Cool,Fair,Lipstick,PID0042,91,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01075,Winter,Cool,Fair,Lipstick,PID0044,91,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01076,Winter,Cool,Fair,Eyeshadow,PID0288,93,1,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01077,Winter,Cool,Fair,Eyeshadow,PID0131,92,2,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01078,Winter,Cool,Fair,Eyeshadow,PID0070,91,3,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01079,Winter,Cool,Fair,Eyeshadow,PID0196,59,4,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01080,Winter,Cool,Fair,Eyeshadow,PID0071,58,5,"Winter palettes need cool, vivid colors with contrast, such as berry, plum, and blue red."
RID01081,Winter,Cool,Light,Foundation,PID0001,99,1,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01082,Winter,Cool,Light,Foundation,PID0082,99,2,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01083,Winter,Cool,Light,Foundation,PID0086,99,3,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01084,Winter,Cool,Light,Foundation,PID0165,99,4,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01085,Winter,Cool,Light,Foundation,PID0166,99,5,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01086,Winter,Cool,Light,Cushion,PID0009,99,1,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01087,Winter,Cool,Light,Cushion,PID0011,99,2,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01088,Winter,Cool,Light,Cushion,PID0022,99,3,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01089,Winter,Cool,Light,Cushion,PID0023,99,4,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01090,Winter,Cool,Light,Cushion,PID0065,99,5,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01091,Winter,Cool,Light,Concealer,PID0031,99,1,cool undertone and light skin tone align with the shade depth and undertone in this base product.
RID01092,Winter,Cool,Light,Concealer,PID0231,99,2,cool undertone and light skin tone align with the shade depth and undertone in this base product.
